,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,ADDRESS_LINE2,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
4783,A00001532,Harold Scott,841-37-0802,50,Masters,34 Free Street,,Hingham,2043,N,2,Y,Mortgage
4784,A00005107,Tim Warren,233-62-0088,38,High School,4738 Mallard Common,,Fremont,94555,N,4,N,Own
4785,A00008633,Pamela Doman,689-83-6643,46,Masters,1420 12th Street Northwest,,Washington,20005,Y,4,Y,Own
4786,A00000863,Monica Wilson,096-32-6376,56,Bachelor,18 Cambridge Street,,Manchester,6042,Y,7,Y,Own
4787,A00009744,Teresa Vasquez,624-49-2942,49,High School,5311 Chenoweth Park Lane,,Louisville,40291,N,6,Y,Own
4788,A00002807,Byron Estes,286-65-3494,47,Bachelor,1536 Rachaels Ridge,,Nashville,37076,Y,6,Y,Rent
4789,A00004257,Elaine Zavala,388-66-5261,48,Bachelor,22524 Sambar Loop,,Anchorage,99567,N,3,Y,Own
4790,A00004913,Florence Richter,081-99-8284,43,MD,632 North Pine Street,,Anchorage,99508,Y,3,Y,Rent
4791,A00004510,Mary Sampson,465-08-7708,39,MD,417 West Park Place,,Oklahoma City,73103,N,4,Y,Own
4792,A00003333,Robert Buckner,769-82-1035,33,Bachelor,53 Fairfield Street,,Manchester,6040,Y,6,Y,Rent
4793,A00006692,Kathy Shireman,370-06-7105,43,PhD,1650 Garland Avenue,,Fayetteville,72703,Y,5,Y,Mortgage
4794,A00000942,Jackie Ragusa,658-11-1398,30,Bachelor,2902 Flint Street,,Union City,94587,Y,3,Y,Mortgage
4795,A00004653,Evelyn Schroder,487-94-6711,52,High School,5011 West New World Drive,,Glendale,85302,Y,7,Y,Mortgage
4796,A00000576,Patricia Darnell,061-98-5076,36,Masters,6118 North 60th Avenue,D,Glendale,85301,Y,3,Y,Rent
4797,A00009307,Charlene Cannon,523-08-8779,28,College,2728 Hale Avenue,,Louisville,40211,Y,4,N,Mortgage
4798,A00006263,Guadalupe Fritcher,225-11-5117,57,High School,903 East 20th Avenue,,Anchorage,99501,Y,6,Y,Own
4799,A00000790,Melisa Kump,660-26-6179,26,Bachelor,4511 43rd Place Northwest,,Washington,20016,Y,5,Y,Rent
4800,A00006754,Lillian Mckenzie,871-89-4522,53,Bachelor,309 Brooke Court,,Panama City,32404,Y,3,Y,Own
4801,A00003935,Mark Blow,620-40-5732,35,Masters,11330 Elmore Road,,Anchorage,99516,Y,7,Y,Mortgage
4802,A00007583,Edna Mayse,837-94-7731,51,High School,3098 Vermont 122,,Sheffield,5866,Y,4,Y,Own
4803,A00008834,Robert Truong,177-93-4685,62,Masters,940 Ironwood Drive,,Montgomery,36117,N,4,Y,Rent
4804,A00006184,Salome Woods,503-07-4694,27,Bachelor,8505 Waters Avenue,#66,Savannah,31406,Y,2,Y,Rent
4805,A00007574,Laura Lorge,510-92-1595,63,Bachelor,3298 Chestnut Street Northwest,,Washington,20015,Y,6,Y,Own
4806,A00004057,Federico Richardson,402-09-8495,42,Masters,86 Pine Street,#3,Cambridge,2139,Y,6,Y,Own
4807,A00002671,Mable Gerald,524-02-5958,31,Bachelor,6460 Vermont 113,,Vershire,5079,Y,5,Y,Mortgage
4808,A00004307,Mae Spader,855-84-8048,39,High School,2505 North Hampton Court,,Fayetteville,72703,Y,4,Y,Own
4809,A00001712,Bruce Linn,173-02-9916,38,Bachelor,1600 20th Street Northwest,,Washington,20009,Y,3,Y,Rent
4810,A00009199,David Mccormick,023-82-8500,39,Masters,3402 Prestwood Drive,#5,Louisville,40219,Y,6,Y,Own
4811,A00006939,Dominic Cato,766-54-1155,36,College,427 Gulf View Drive,,Panama City Beach,32413,N,4,Y,Own
4812,A00001347,Monique Twine,609-68-6805,27,Bachelor,10124 Watsonville Road,,Louisville,40272,Y,2,Y,Mortgage
4813,A00005326,Joseph Holifield,152-98-6815,37,High School,2622 Martin Luther King Junior Boulevard,,Fayetteville,72704,N,7,Y,Rent
4814,A00005836,Barbara Rinehart,225-69-2126,30,High School,4303 Ashleycreek Court,,Louisville,40241,Y,7,N,Mortgage
4815,A00009051,Demetrius Qualls,414-89-7370,26,Bachelor,117 South Capitol Parkway,,Montgomery,36107,Y,6,N,Mortgage
4816,A00003663,Kristy Rutkowski,252-73-9646,52,College,2410 Pafford Drive,,Nashville,37206,Y,3,Y,Mortgage
4817,A00000308,Patrick Rasmussen,742-78-8838,64,Masters,2130 Loren Circle,,Fayetteville,72701,Y,7,Y,Own
4818,A00005611,Aaron Pettit,797-50-4730,30,High School,22649 McManus Drive,,Anchorage,99567,Y,7,Y,Mortgage
4819,A00006853,Andrew Cobb,215-58-9689,49,Bachelor,606 Spence Enclave Way,,Nashville,37210,Y,5,N,Rent
4820,A00008484,Michele Rivera,213-32-1347,34,High School,18713 Shilstone Way,,Edmond,73012,N,7,Y,Mortgage
4821,A00001048,Vernon Salisbury,566-97-5572,47,Bachelor,126 Marjorie Lane,C,Manchester,6042,N,3,N,Rent
4822,A00005286,Matthew Depaul,002-66-5787,35,,600 West 19th Avenue,APT B,Anchorage,99503,Y,6,Y,Mortgage
4823,A00006275,Robin Villanova,490-85-2038,41,College,349 North Sabine Pass Road,,Fayetteville,72704,Y,2,Y,Mortgage
4824,A00004503,Eloy Riley,818-75-3667,35,High School,268 Glengary Garth,,Glen Burnie,21061,Y,2,Y,Mortgage
4825,A00002478,Danielle Jones,147-94-8634,54,High School,3321 Eureka Street,#APT 000012,Anchorage,99503,Y,3,Y,Mortgage
4826,A00006719,Crystal Libel,079-20-4014,28,Bachelor,26563 Chisholm Court,,Hayward,94544,Y,5,Y,Mortgage
4827,A00000130,Viola Tebo,004-90-6896,52,Bachelor,11300 Lillian Lane,,Anchorage,99515,Y,4,Y,Own
4828,A00002812,Marvin Carmen,541-54-4527,34,Bachelor,640 Hilliard Street,#6000,Manchester,6042,Y,6,Y,Own
4829,A00005351,Sandra Freeman,333-20-6715,37,High School,243 Orchard Road,,Burke,5832,Y,7,N,Mortgage
4830,A00000377,Maria Huff,122-05-9130,45,Bachelor,39 Tania Drive,,Manchester,6040,N,6,Y,Rent
4831,A00002383,Jay Mccluskey,440-53-6235,25,Bachelor,126 Sunshine Road,O,Savannah,31405,N,6,Y,Own
4832,A00005924,Jack Williams,582-17-5221,54,Bachelor,606 Lincoln Street,,Savannah,31401,Y,5,Y,Own
4833,A00002619,Elizabeth Reese,283-08-0748,62,Bachelor,827 10th Street Northeast,,Washington,20002,N,3,Y,Rent
4834,A00004656,Daniel Gilstrap,776-37-6721,63,Bachelor,1809 U.S. 80,,Savannah,31408,Y,2,Y,Rent
4835,A00008894,Elbert Skidmore,300-70-2679,30,College,334 North Cove Boulevard,,Panama City,32401,Y,4,Y,Own
4836,A00006098,Randal Grimshaw,522-22-6338,25,,11 Water Street,,Holbrook,2343,Y,3,Y,Mortgage
4837,A00003064,Robert Hamblin,172-63-6787,33,,6880 Xavier Circle,#2,Westminster,80030,Y,7,Y,Rent
4838,A00006644,Rosalie Mimms,486-18-1116,64,High School,3526 Sutton Loop,,Fremont,94536,Y,6,Y,Mortgage
4839,A00002645,Angel Wray,747-28-3347,37,High School,58 North U.S.A Drive,,Fayetteville,72701,N,2,Y,Mortgage
4840,A00002767,Sandra Lambert,279-88-5673,63,MD,15 Taft Street,,Quincy,2169,N,5,Y,Rent
4841,A00005966,Maryann Roberts,550-02-4594,58,Bachelor,1004 Bellflower Street,,Livermore,94551,N,5,Y,Rent
4842,A00004081,Neil Mercurio,897-79-4033,29,MD,9716 South Silver Lake Road,,Fountain,32438,N,2,Y,Mortgage
4843,A00006786,Roscoe Troupe,341-60-9172,59,Bachelor,6005 Tamarack Drive,,Montgomery,36117,N,4,Y,Mortgage
4844,A00006251,Lorraine Spruill,810-27-0804,28,Masters,43 Main Street,,Essex,5452,N,5,Y,Own
4845,A00007690,Raymond Armstrong,001-89-7702,32,College,38252 Farwell Drive,,Fremont,94536,N,4,Y,Rent
4846,A00004023,Kristen Ward,173-03-3074,59,Bachelor,2017 North Hartford Drive,,Fayetteville,72701,N,6,Y,Rent
4847,A00005149,Rickey Danger,148-55-8167,48,High School,1840 Nobel Place,,Louisville,40216,N,7,Y,Mortgage
4848,A00007094,Delilah Woodman,566-05-4899,33,Bachelor,265 Airport Road,,Weathersfield,5151,Y,5,Y,Own
4849,A00002403,John Rivers,770-27-5067,43,Bachelor,5549 West Hearn Road,,Glendale,85306,Y,4,Y,Rent
4850,A00008690,Robin Jones,118-07-8961,50,High School,6148 Avon Avenue,,San Gabriel,91775,N,3,Y,Own
4851,A00007437,Phillip Spencer,834-62-2608,34,College,22524 Sambar Loop,,Anchorage,99567,Y,6,Y,Rent
4852,A00008136,Anthony Burman,098-44-5067,43,Bachelor,7509 Linda Lane,,Panama City,32404,N,4,Y,Rent
4853,A00008752,Morgan Goodridge,190-15-7864,37,Masters,3034 Mica Street,,Fayetteville,72704,Y,2,Y,Rent
4854,A00004410,Nolan Hills,594-19-8129,38,Bachelor,7230 Montagne Circle,,Anchorage,99507,Y,5,Y,Rent
4855,A00006787,Curtis Watts,784-72-2051,44,Bachelor,9223 Elgin Circle,,Anchorage,99502,Y,3,Y,Rent
4856,A00008434,Joseph Saylor,235-95-0038,28,College,301 East Court,,Savannah,31404,Y,5,Y,Rent
4857,A00006033,Pearl Kopple,473-03-0442,37,High School,2410 Pafford Drive,,Nashville,37206,N,3,Y,Rent
4858,A00004018,Karen Hand,447-79-9238,53,High School,4604 West 19th Court,,Panama City,32405,Y,3,Y,Mortgage
4859,A00004210,Samantha Hier,853-52-2722,37,College,1217 Bay Street,#318-A,Tybee Island,31328,Y,7,Y,Own
4860,A00003506,Anthony Hennon,451-75-2665,61,Bachelor,16896 West 85th Lane,,Arvada,80007,Y,2,Y,Rent
4861,A00006539,Kimberly Breckenridge,705-74-1874,53,Bachelor,2 Ellenwood Street,,Barre,5641,Y,5,Y,Rent
4862,A00003878,Marvin Wynn,075-69-7019,43,High School,4341 Ponds Street Northeast,,Washington,20019,Y,7,Y,Mortgage
4863,A00003726,Constance Eggleston,730-60-8450,59,Bachelor,2436 Naples Avenue,,Panama City,32405,Y,5,Y,Rent
4864,A00007264,Carmela Hiebert,212-03-1239,52,Bachelor,606 Lincoln Street,,Savannah,31401,N,3,Y,Rent
4865,A00008278,Madelyn Kerns,316-85-8829,25,Bachelor,2130 Winona Avenue,,Montgomery,36107,Y,5,Y,Own
4866,A00006846,James Mcclain,304-90-0323,59,Bachelor,104 Bennington Street,,Lawrence,1841,Y,7,Y,Mortgage
4867,A00006063,Howard Schleicher,822-14-3494,30,MD,826 Webster Street,,Hayward,94544,Y,6,Y,Own
4868,A00009562,James Williams,115-48-0629,54,Bachelor,2324 North Briarwood Lane,,Fayetteville,72703,Y,4,Y,Mortgage
4869,A00007121,Frank Evans,598-26-5202,50,College,208 Waterford Drive,,Lynn Haven,32444,Y,2,Y,Own
4870,A00004319,Theodore Lancon,421-30-4303,25,Bachelor,10638 Happyville Road,,Youngstown,32466,Y,5,Y,Mortgage
4871,A00009040,Tonya Clapper,711-39-6004,40,High School,1601 Algonquin Parkway,#3,Louisville,40210,Y,5,Y,Mortgage
4872,A00002065,Monica Shaw,295-14-1417,34,High School,110 Castle Hill,,Manchester,6040,Y,7,Y,Own
4873,A00007860,Mary Smith,772-97-6619,47,PhD,3469 North Par Court,,Fayetteville,72703,N,2,Y,Mortgage
4874,A00002699,Nancy Hudson,545-31-3709,53,PhD,6160 Norm Drive,,Anchorage,99507,N,5,Y,Mortgage
4875,A00005155,Edward Lange,043-78-1740,39,Masters,565 North Lakeshore Drive,,Panama City Beach,32413,N,7,N,Mortgage
4876,A00007161,John Nowell,672-82-5968,36,PhD,11843 North 60th Avenue,,Glendale,85304,Y,5,Y,Rent
4877,A00001324,Richard Dunbar,026-92-3735,34,High School,701 West 36th Avenue,#STE 000012,Anchorage,99503,Y,7,Y,Mortgage
4878,A00002908,Geraldine Smith,326-96-5488,40,High School,407 Bon Air Avenue,,Brooklyn Park,21225,Y,5,Y,Rent
4879,A00005276,Jack Ammons,031-27-7714,63,Bachelor,1753 Carswell Court,,Suisun City,94585,Y,2,Y,Own
4880,A00007709,Devin Linch,077-44-2246,49,Bachelor,2400 Easy Street,,San Leandro,94578,Y,4,Y,Rent
4881,A00007967,Susan Kasper,046-98-2839,63,Bachelor,90 Peabody Street,,Nashville,37210,Y,5,Y,Rent
4882,A00006711,Patricia Besse,681-31-3259,56,College,725 65th Street,,Oakland,94609,Y,4,Y,Own
4883,A00004447,William Williams,465-77-6212,48,Masters,12330 Old Glenn Highway,#STE 8,Anchorage,99577,Y,4,Y,Rent
4884,A00006864,Tina Searcy,893-61-2736,39,College,8800 Northwest 92nd Street,,Oklahoma City,73132,Y,4,Y,Rent
4885,A00002410,Pat Pfeiff,066-09-1294,48,High School,33300 Mission Boulevard,#APT 174,Union City,94587,Y,5,Y,Mortgage
4886,A00008185,Danny Cearns,163-50-8508,28,MD,4444 Hansen Avenue,#APT 224,Fremont,94536,Y,7,Y,Mortgage
4887,A00002771,Carlos Jenkins,006-45-6890,34,MD,1814 US Highway 98,,Mexico Beach,32456,Y,3,Y,Own
4888,A00007188,Peter Hampton,049-33-3392,53,Bachelor,6601 North 62nd Avenue,,Glendale,85301,Y,2,Y,Own
4889,A00009031,Susan Ballard,319-21-5145,48,High School,257 Broadway,,Lynn,1904,Y,3,Y,Own
4890,A00009004,Clifford Cabrera,832-26-6589,43,Bachelor,99 Pond Avenue,#606,Brookline,2445,N,6,Y,Own
4891,A00006307,Genoveva Hickman,516-25-9462,49,,66 Ocala Drive,,Nashville,37013,Y,3,Y,Mortgage
4892,A00001116,Harland Eubanks,405-01-4964,26,Bachelor,445 Industrial Lane,,Barre,5641,Y,5,Y,Own
4893,A00008080,Nancy Hemrich,222-55-9271,49,PhD,312 North Cove Boulevard,,Panama City,32401,Y,2,N,Own
4894,A00005235,Cecile Sweet,449-99-3831,63,MD,1823 Dinger Road,,Annapolis,21402,Y,4,N,Own
4895,A00008733,April Moses,856-49-8648,35,High School,22207 Quinterno Court,,Cupertino,95014,N,7,Y,Mortgage
4896,A00006702,Patricia Buckner,603-43-8217,56,Bachelor,6740 West Montebello Avenue,#3B,Glendale,85303,Y,5,Y,Mortgage
4897,A00001576,Thomas Reichert,728-32-9963,37,MD,28 Wayne Avenue,,Waltham,2453,Y,4,Y,Rent
4898,A00003961,Susan Zapata,613-21-5986,39,High School,5624 Oakes Drive,,Brentwood,37027,Y,5,Y,Rent
4899,A00004770,Ester Mcguire,423-55-4077,29,,7180 West Paraiso Drive,,Glendale,85310,Y,7,Y,Own
4900,A00004117,Genevieve Elkins,240-54-1156,39,Bachelor,2811 Mechanics Avenue,,Savannah,31404,Y,7,Y,Mortgage
4901,A00006974,Robert Bolden,782-95-0212,28,Bachelor,5412 East 22nd Avenue,,Anchorage,99508,Y,6,Y,Mortgage
4902,A00007660,Martha Probst,609-53-7036,53,High School,2017 North Hartford Drive,,Fayetteville,72701,Y,4,Y,Mortgage
4903,A00007335,Judith Mcelwain,625-78-5722,40,College,201 West Montgomery Cross Road,#170,Savannah,31406,N,4,Y,Mortgage
4904,A00000630,Victoria Tate,625-27-8814,28,Masters,14 Hillside Terrace,,Richford,5476,Y,6,Y,Own
4905,A00009976,Patricia Custer,567-02-0278,63,Bachelor,507 Castlebrook Drive,,Montgomery,36110,Y,3,Y,Rent
4906,A00009498,Marsha Nadeau,752-80-5446,50,Bachelor,208 Bonita Circle,,Panama City Beach,32408,Y,5,Y,Mortgage
4907,A00002863,Nellie Furbee,500-63-5874,39,College,2324 North Briarwood Lane,,Fayetteville,72703,Y,2,Y,Own
4908,A00007523,Jared Lara,490-06-3305,42,Bachelor,1004 Bellflower Street,,Livermore,94551,Y,7,Y,Mortgage
4909,A00004374,Kevin Parsons,744-48-2269,35,High School,201 East 16th Avenue,#APT 000420,Anchorage,99501,Y,4,Y,Mortgage
4910,A00008709,Charles Jones,196-31-5934,64,Bachelor,44 Colonial Road,,Manchester,6042,Y,4,Y,Own
4911,A00009980,Dorathy Clark,106-17-1763,53,Bachelor,4246 Ray Drive,,Montgomery,36109,N,2,Y,Mortgage
4912,A00006405,Linda Alexander,880-80-7398,63,Bachelor,4400 Vaneto Drive,,Louisville,40216,N,7,Y,Own
4913,A00006783,Joey Rivers,855-86-4678,60,MD,701 West 36th Avenue,#STE 000012,Anchorage,99503,N,4,Y,Mortgage
4914,A00003958,Betty Humpherys,846-56-8378,30,Bachelor,5136 Gaines Street,,Oklahoma City,73135,Y,5,Y,Rent
4915,A00008157,Lorna Clark,376-55-5658,36,Bachelor,3534 Saint Lawrence Road,,Nashville,37080,Y,6,Y,Rent
4916,A00002485,Joe Pajerski,117-23-6737,56,Bachelor,51 Bearing Circle,,Port Wentworth,31407,N,3,Y,Own
4917,A00001526,Michael Eiche,879-91-0593,47,Bachelor,330 Michell Court,,Livermore,94551,N,6,Y,Mortgage
4918,A00003801,Caroline Lackey,505-46-6106,46,Bachelor,5112 Southwest 124th Place,,Oklahoma City,73173,Y,2,Y,Rent
4919,A00003777,Kevin Vannote,593-09-7136,40,Bachelor,68 Bigelow Street,,Manchester,6040,Y,3,Y,Own
4920,A00000697,Marianne Armstrong,072-06-4344,50,College,347 Brewer Drive,,Nashville,37211,N,2,Y,Rent
4921,A00001270,David Bryan,393-13-2788,59,High School,5631 West Colter Street,#2129,Glendale,85301,Y,6,Y,Rent
4922,A00001219,Rex Harris,707-72-3251,48,Bachelor,173 Spruce Street,#18,Manchester,6040,Y,7,Y,Own
4923,A00005370,Wanda Rodriguez,774-79-1452,58,Bachelor,8101 Northwind Avenue,,Anchorage,99504,Y,7,N,Own
4924,A00002857,Charles Perdomo,789-63-0133,45,Bachelor,4250 North Valley Lake Drive,#8,Fayetteville,72703,N,6,Y,Rent
4925,A00000433,Donna Harris,077-35-2706,39,Bachelor,71 Racine Road,,,5468,Y,2,Y,Mortgage
4926,A00002875,Pearl Norwood,496-45-0611,53,Masters,711 Tashanna Lane,,Southport,32409,Y,2,Y,Own
4927,A00009118,Kevin Joseph,284-37-2839,42,,20375 Wisteria Street,,Castro Valley,94546,Y,5,Y,Mortgage
4928,A00004261,David Tedrick,532-95-3148,28,MD,5615 West Acoma Drive,#24,Glendale,85306,Y,4,Y,Own
4929,A00004725,Maria Bush,808-25-3896,51,High School,124 Rod Key Street,,Lyndon,5851,Y,3,Y,Mortgage
4930,A00001494,Marie Groom,412-01-5675,33,MD,125 Summer Street,,Manchester,6040,Y,3,N,Own
4931,A00000216,Matthew Wilcox,032-45-9504,56,Bachelor,45 Heathcote Circle,,Savannah,31405,N,6,Y,Mortgage
4932,A00008257,Betty Kelly,525-15-2298,37,Bachelor,560 Penstock Drive,,Grass Valley,95945,Y,7,Y,Rent
4933,A00009455,Elizabeth Grimaldi,564-15-7347,39,High School,208 Bonita Circle,,Panama City Beach,32408,Y,6,N,Rent
4934,A00005345,Miguel Moore,378-43-9170,30,,1809 Hughes Street,,Nashville,37208,Y,5,N,Rent
4935,A00007436,Jennie Dye,238-05-0610,31,High School,302 Elberta Street,,Nashville,37210,N,6,Y,Rent
4936,A00003014,Christopher Meyer,791-10-0867,40,Bachelor,7968 Newman Street,,Arvada,80005,N,2,N,Rent
4937,A00003343,Jimmy Whaley,533-74-0780,50,Bachelor,42 Lake Lane,,Westmore,5860,Y,3,Y,Mortgage
4938,A00007940,Thomas Garnick,114-98-9540,26,Bachelor,16 Conway Street,,Shelburne Falls,1370,N,5,Y,Own
4939,A00002298,Juan White,488-65-0694,57,Bachelor,2317 Fernwood Drive,,Nashville,37216,Y,3,Y,Rent
4940,A00008980,Margaret Garrett,825-33-9193,29,Bachelor,475 Maple Street,#613,Holyoke,1040,N,4,Y,Rent
4941,A00007685,Brent Manjarrez,297-38-0869,54,College,16 Clark Street,,,5150,Y,2,Y,Own
4942,A00003850,Francisco Nicholson,793-62-3058,28,Masters,405 Savannah Park Way,,Panama City Beach,32407,Y,2,Y,Mortgage
4943,A00004215,Rachael Fleming,816-03-9603,55,College,2944 Sheldon Jackson Street,,Anchorage,99508,Y,3,Y,Mortgage
4944,A00002125,Leo Deem,081-42-1678,28,High School,8521 Crystal Street,,Anchorage,99502,Y,7,Y,Rent
4945,A00007636,Robin Bild,399-74-3092,27,Bachelor,3031 Montgomery Street,,Savannah,31405,Y,5,Y,Own
4946,A00002473,Johana Guadian,136-20-2104,44,Bachelor,2107 Elfen Glen,Apt B,Van Buren,72956,Y,7,Y,Mortgage
4947,A00006820,Eva Johnson,458-66-0894,33,Bachelor,2230 Armstrong Drive,,Savannah,31404,Y,3,Y,Rent
4948,A00000393,Lisa Fraser,008-52-7393,49,High School,275 Henry Street,,Manchester,6042,Y,2,Y,Mortgage
4949,A00002085,Sara Reiland,743-75-9253,27,Bachelor,208 Timrod Road,,Manchester,6040,N,7,Y,Rent
4950,A00004512,Lawrence Mccraken,868-34-4287,41,Masters,58 Rice Street Southwest,,Washington,20032,N,7,Y,Mortgage
4951,A00008016,Edward Calloway,790-30-2123,57,MD,840 Inglewood Drive,,West Sacramento,95605,Y,2,Y,Own
4952,A00004364,Scott Vargas,062-65-9404,30,High School,908 Lodge Hill Road,,Louisville,40223,N,6,Y,Rent
4953,A00007527,Nora Hauptman,684-21-0220,38,Bachelor,12091 Mierkey Road,,Jackson,95642,Y,2,Y,Own
4954,A00001932,Dustin Nievas,695-14-0768,60,Bachelor,126 Garth Road,,Manchester,6040,Y,7,N,Mortgage
4955,A00008849,Lucille Hebert,483-20-0372,31,College,115 Home Avenue,,Burlington,5401,Y,2,Y,Own
4956,A00004258,Hollis Livingston,613-57-1360,47,Bachelor,1751 Shoreham Drive,,Montgomery,36106,N,3,Y,Own
4957,A00008793,Anna Morgan,411-98-8849,32,Bachelor,832 51st Street Northeast,,Washington,20019,N,7,N,Rent
4958,A00009358,Olga Palacios,456-63-5488,42,MD,1819 14th Avenue,,Nashville,37208,N,7,Y,Rent
4959,A00003316,Judy Bolden,303-91-2077,25,Bachelor,212 Ambleside Drive,,Severna Park,21146,Y,4,Y,Mortgage
4960,A00006488,Jacqueline Webb,116-27-3719,60,High School,82 The Commons,,Moretown,5660,Y,4,Y,Mortgage
4961,A00009068,Jolie Canfield,268-13-7652,42,Bachelor,6057 Griffith Avenue,,Linda,95901,Y,3,Y,Mortgage
4962,A00000413,Diane Smith,800-64-4645,35,Bachelor,6262 29th Street Northwest,,Washington,20015,Y,7,Y,Rent
4963,A00006776,Dale Criswell,156-29-2691,35,High School,51 Bearing Circle,,Port Wentworth,31407,Y,3,Y,Rent
4964,A00002738,Regina Mcilwain,768-90-9032,44,College,903 Mallard Creek Road,,Saint Matthews,40207,N,2,Y,Mortgage
4965,A00009226,Alana Anderson,424-89-4375,38,High School,10406 Sunlight Lane,,Louisville,40272,N,4,Y,Mortgage
4966,A00000426,Winnie Jones,446-13-6304,25,Masters,962 South Silverado Drive,#103,Fayetteville,72701,Y,4,Y,Own
4967,A00002362,Kenneth Deshong,001-45-6930,51,Masters,1061 Sumatra Street,,Hayward,94544,Y,2,Y,Rent
4968,A00003205,Curtis Willis,464-49-5146,55,Masters,1164 Middle Turnpike West,A,Manchester,6040,Y,4,Y,Own
4969,A00009544,Bryan Bernal,856-97-1247,26,Bachelor,33 Chesapeake Mobile Court,,Hanover,21076,Y,6,Y,Mortgage
4970,A00003677,Victor Smart,273-71-7239,55,High School,36043 Soapberry Commons,,Fremont,94536,Y,5,Y,Own
4971,A00003036,Richard Rodriguez,486-34-8100,61,High School,1026 Orchard Avenue,,Louisville,40213,Y,2,N,Mortgage
4972,A00007392,Janice Landfair,084-36-6224,54,Bachelor,9506 Civic Way,#203,Prospect,40059,Y,6,Y,Rent
4973,A00004666,Michael Leblanc,778-16-9269,41,High School,7427 West Abraham Lane,,Glendale,85308,Y,3,Y,Own
4974,A00005893,Tobie Pike,611-06-6143,31,Masters,150 Meadowview Street,,Marshfield,2050,N,5,Y,Mortgage
4975,A00001344,Roger Junkin,365-41-5493,48,Bachelor,4809 Trappers Ridge,,Nashville,37013,Y,4,Y,Rent
4976,A00008836,Jerry Taylor,127-74-2569,63,Masters,6412 Lenawee Street,,Panama City,32404,Y,3,Y,Own
4977,A00003816,Joseph Tritt,128-10-7728,61,High School,875 Latouche Street,#APT 001010,Anchorage,99501,Y,5,Y,Own
4978,A00009615,Kim Nichols,044-39-9868,27,Bachelor,3138 P Street Northwest,,Washington,20007,N,5,Y,Own
4979,A00001323,Robert Gomez,545-53-5664,33,College,2944 Sheldon Jackson Street,,Anchorage,99508,N,5,N,Mortgage
4980,A00003845,Jose Black,054-94-8619,47,PhD,3534 Saint Lawrence Road,,Nashville,37080,N,4,Y,Own
4981,A00004406,Christina Hoeppner,034-35-8541,58,High School,2613 Cottonwood Street,,Anchorage,99508,Y,3,Y,Rent
4982,A00001629,Bernice Odonnell,033-23-5651,61,Masters,20251 North 75th Avenue,#1046,Glendale,85308,Y,7,Y,Mortgage
4983,A00007362,Ronnie Booth,702-44-8484,34,Bachelor,11113 North Miller Avenue,,Oklahoma City,73120,N,4,Y,Own
4984,A00004982,Charles Roland,679-28-4084,45,High School,233 Ingraham Street Northwest,,Washington,20011,Y,3,Y,Rent
4985,A00007303,Randy Pardo,224-65-9158,39,High School,597 East Miracle Drive,#4,Fayetteville,72701,N,4,Y,Mortgage
4986,A00002652,Kevin Richardson,134-30-3344,63,Bachelor,91 Hoague Drive,,Highgate,5459,N,5,Y,Mortgage
4987,A00007118,Robert Ezell,270-76-2099,55,,8010 Queen Victoria Drive,#APT 000004,Anchorage,99518,Y,6,Y,Own
4988,A00005783,Sandra Lombardi,857-21-0822,31,Masters,2 Ambelwood Way,,Savannah,31411,Y,3,Y,Mortgage
4989,A00004037,Juan Becknell,403-19-3402,36,Bachelor,3340 Woodpark Drive,,Montgomery,36116,Y,7,Y,Rent
4990,A00002569,Richard Greene,824-95-3065,63,High School,1216 West Hill Street,M,Louisville,40210,Y,4,Y,Own
4991,A00006401,Krystal Lizaola,805-82-6090,55,Bachelor,233 Juniper Drive,,South Burlington,5403,Y,3,Y,Mortgage
4992,A00002499,Carol Hallberg,506-04-0912,49,Bachelor,5900 Upland Road,,Brooklyn Park,21225,Y,3,Y,Mortgage
4993,A00001837,Beatrice Payne,588-34-9293,40,College,580 Hollow Wood Road,,Montgomery,36109,Y,7,Y,Mortgage
4994,A00000830,Cameron Walsh,187-26-9589,50,Bachelor,40 Highwood Drive,,Manchester,6040,Y,5,Y,Rent
4995,A00001873,Ernestine Rynn,287-22-0534,57,Bachelor,1129 I Street,,Anchorage,99501,N,3,Y,Mortgage
