,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
5120,A00002450,Othmane Metouali,AG794923,28,High School,24 Boulevard Hassan II,Rabat,11025.0,Y,7,Y,Mortgage
5121,A00000431,Meryem Benchikh,F736047,50,Bachelor,9 Avenue Al Massira,Oujda,60010.0,Y,3,Y,Mortgage
5122,A00008534,Hamza Alaoui,L431202,38,Masters,2 Rue Centrale,Tetouan,93000.0,Y,5,Y,Mortgage
5123,A00003397,Omar Banoune,X683584,30,Bachelor,29 Avenue Mohammed V,Ouezzane,,Y,3,Y,Mortgage
5124,A00005767,Taha El Fassi,CC183976,36,Masters,14 Lotissement El Fadl,Fes,30000.0,Y,6,Y,Mortgage
5125,A00007167,Yahya Alaoui,DN731088,49,Masters,28 Hay Hassan II,Meknes,50010.0,N,5,Y,Own
5126,A00006602,Hassan Berrada,BJ297692,33,Bachelor,48 Avenue Al Qods,Casablanca,20220.0,N,6,Y,Own
5127,A00007418,Omar Tahiri,L187270,64,High School,11 Boulevard Bernoussi,Tetouan,93000.0,Y,2,Y,Own
5128,A00004349,Omar Farissi,DN932621,26,High School,20 Residence El Fadl,Meknes,50010.0,Y,3,Y,Own
5129,A00003133,Aya Bennani,EE125765,48,Bachelor,3 Residence Bernoussi,Marrakech,40000.0,Y,5,Y,Own
5130,A00003765,Noha Mansar,BJ459107,39,College,1 Residence Al Massira,Casablanca,20220.0,Y,3,Y,Mortgage
5131,A00003330,Omar Mansour,X867331,60,Masters,27 Hay Hassan II,Tissa,,Y,2,Y,Mortgage
5132,A00004046,Omar Benali,R983523,31,Bachelor,21 Residence Salam,El Hoceima,32000.0,Y,4,Y,Rent
5133,A00008493,Hajar Dadi,DN582462,53,Bachelor,24 Avenue Centrale,Meknes,50010.0,Y,5,Y,Rent
5134,A00005930,Kawtar Mansour,JC432211,28,Bachelor,15 Rue Bernoussi,Taaroudant,83000.0,Y,5,Y,Mortgage
5135,A00000495,Khaoula Mansar,AG898181,44,High School,13 Residence Salam,Rabat,11025.0,Y,5,Y,Rent
5136,A00009589,Malak Bachri,EE846932,50,High School,34 Hay Salam,Marrakech,40000.0,Y,4,Y,Own
5137,A00004463,Omar Lahlou,X501223,47,MD,2 Rue Al Houda,MideltDakhla,,N,5,Y,Mortgage
5138,A00001024,Hassan El Idrissi,SA402997,34,High School,9 Boulevard Centrale,Nador,62000.0,N,5,Y,Rent
5139,A00007630,Mohamed Tahiri,AB843468,55,College,6 Avenue Hlioua,Sale,11000.0,Y,6,Y,Own
5140,A00009415,Khadija Lahlou,JK140997,43,Bachelor,8 Avenue Bernoussi,Agadir,80000.0,Y,4,Y,Rent
5141,A00006704,Fatima Ezzahra  Lahlou,F139066,50,Bachelor,28 Rue El Fadl,Oujda,60010.0,Y,4,Y,Own
5142,A00006845,Yahya Moufkir ,F338606,42,High School,2 Avenue Hlioua,Oujda,60010.0,Y,4,Y,Mortgage
5143,A00008261,Zineb Dadi,EE755424,37,College,11 Residence Salam,Marrakech,40000.0,Y,3,Y,Own
5144,A00007950,Aya Benchikh,KB195458,27,PhD,43 Hay Centrale,Tanger,90053.0,N,5,Y,Rent
5145,A00006733,Amine Berrada,X832223,27,High School,34 Residence Al Houda,Benslimane,,Y,6,Y,Mortgage
5146,A00000817,Noha Barghoud,KB394465,30,Bachelor,46 Rue Al Houda,Tanger,90053.0,Y,4,Y,Rent
5147,A00005983,Zineb Bachri,X401149,25,High School,32 Boulevard Hlioua,Lbir Jdid,,Y,6,Y,Rent
5148,A00008344,Omar Farissi,X113980,33,Masters,43 Rue Salam,Ksar Sghir,,N,5,Y,Mortgage
5149,A00008696,Mohamed El Idrissi,R811699,64,High School,39 Hay Centrale,El Hoceima,32000.0,Y,7,Y,Mortgage
5150,A00008146,Youssef Ouazzani,BJ285577,39,Bachelor,4 Boulevard Bernoussi,Casablanca,20220.0,Y,3,Y,Rent
5151,A00001583,Mohammed Amine Mansar,JK340836,36,Bachelor,23 Rue Bernoussi,Agadir,80000.0,Y,3,Y,Own
5152,A00004123,Kawtar El Idrissi,X676292,25,High School,10 Hay Zerktouni,Krouchen,,Y,5,Y,Mortgage
5153,A00007519,Khadija Barghoud,BJ225836,46,PhD,9 Avenue Hlioua,Casablanca,20220.0,Y,3,Y,Own
5154,A00005367,Ahmed Farissi,DN194379,28,Bachelor,21 Residence Al Massira,Meknes,50010.0,Y,3,Y,Own
5155,A00000556,Noha Fakhir,EE338268,59,PhD,8 Residence Hlioua,Marrakech,40000.0,Y,2,Y,Rent
5156,A00009875,Khaoula Oufkir,KB488532,31,Bachelor,41 Residence Hassan II,Tanger,90053.0,Y,2,Y,Mortgage
5157,A00001185,Salma Mansar,G670619,40,,9 Rue Zerktouni,Kenitra,14110.0,Y,7,Y,Rent
5158,A00003185,Taha Radi,DN611435,61,Bachelor,31 Residence Hassan II,Meknes,50010.0,N,4,Y,Rent
5159,A00002430,Hajar Skalli,CC592557,29,Bachelor,22 Boulevard Salam,Fes,30000.0,Y,4,Y,Rent
5160,A00004755,Jamila Kibala,X574422,43,Masters,29 Hay Al Qods,Karia Ba Mohamed,,N,5,Y,Mortgage
5161,A00002663,Hiba Bachri,EE197110,36,Bachelor,1 Residence Centrale,Marrakech,40000.0,Y,6,Y,Own
5162,A00004861,Salma Benali,JK298771,51,Bachelor,28 Boulevard Al Massira,Agadir,80000.0,N,4,Y,Rent
5163,A00007954,Aziza Alaoui,KB105220,41,Bachelor,11 Lotissement Al Qods,Tanger,90053.0,Y,6,Y,Rent
5164,A00007344,Omar Salhi,BJ485485,51,,27 Avenue Al Houda,Casablanca,20220.0,N,3,Y,Rent
5165,A00002766,Amine Alaoui,F450859,54,High School,31 Hay Zerktouni,Oujda,60010.0,Y,2,Y,Mortgage
5166,A00006277,Malak Amine,X980118,36,Bachelor,15 Residence Al Qods,Khenichet,,Y,3,N,Own
5167,A00001909,Salma Mansar,X824061,32,High School,17 Residence Al Qods,Brikcha,,Y,3,Y,Rent
5168,A00005095,Mohamed Eddoughmi,EE763203,55,Bachelor,38 Avenue Al Massira,Marrakech,40000.0,Y,5,Y,Own
5169,A00008843,Malak Bennani,Y297915,46,Bachelor,6 Hay Al Houda,El Kelaa des Sraghna,43000.0,N,2,N,Own
5170,A00003472,Malak Kibala,GK445851,60,Masters,26 Hay Al Houda,Sidi Kacem,16000.0,Y,2,Y,Mortgage
5171,A00009647,Hajar Mansar,DN374424,25,MD,21 Boulevard El Fadl,Meknes,50010.0,N,3,Y,Own
5172,A00008482,Taha Skalli,R441803,47,Bachelor,16 Rue Hassan II,El Hoceima,32000.0,Y,4,Y,Own
5173,A00003119,Amine Moufkir ,CC864620,43,High School,19 Rue Zerktouni,Fes,30000.0,Y,6,Y,Rent
5174,A00008465,Hamza El Idrissi,F705586,27,High School,11 Boulevard Centrale,Oujda,60010.0,N,4,Y,Rent
5175,A00003982,Omar Dadi,X963278,57,Bachelor,35 Boulevard Mohammed V,Aoulouz,,N,2,Y,Mortgage
5176,A00004639,Meryem El Yousfi,G899840,55,Bachelor,21 Lotissement Al Qods,Kenitra,14110.0,Y,7,N,Rent
5177,A00002589,Hamza Dadi,JK489451,29,Bachelor,40 Avenue Zerktouni,Agadir,80000.0,Y,7,Y,Own
5178,A00005440,Hiba Skalli,AB573032,32,College,49 Boulevard Al Qods,Sale,11000.0,Y,6,Y,Mortgage
5179,A00002340,Fatima Ouazzani,X571362,42,High School,45 Hay Hlioua,Oulmes,,N,2,Y,Rent
5180,A00000218,Fatima Ezzahra  Jamal,P885463,35,High School,39 Avenue Hassan II,Ouarzazate,45000.0,Y,4,Y,Mortgage
5181,A00003627,Amine Berrada,WA874503,29,High School,1 Lotissement Salam,Berrechid,26100.0,Y,3,N,Rent
5182,A00008359,Khaoula Tahiri,X767361,48,MD,25 Hay Bernoussi,Anougal,,N,3,Y,Own
5183,A00001915,Hajar Oufkir,CC238837,58,MD,7 Boulevard Mohammed V,Fes,30000.0,Y,3,Y,Mortgage
5184,A00008410,Youssef Skalli,N850000,63,Bachelor,15 Hay Al Houda,Essaouira,44000.0,Y,6,Y,Own
5185,A00005261,Fatima Amrani,AB588309,42,Bachelor,26 Hay Bernoussi,Sale,11000.0,Y,2,Y,Mortgage
5186,A00001044,Rachida Ouazzani,R713041,47,,14 Rue Centrale,El Hoceima,32000.0,Y,3,Y,Mortgage
5187,A00008604,Meryem Mansar,AG962090,40,Bachelor,48 Residence Bernoussi,Rabat,11025.0,Y,2,Y,Rent
5188,A00002615,Salma Barghoud,P399112,26,High School,26 Hay Zerktouni,Ouarzazate,45000.0,Y,2,Y,Mortgage
5189,A00000685,Adam Metouali,HH517585,63,Bachelor,23 Avenue Bernoussi,Safi,46000.0,N,3,Y,Mortgage
5190,A00001911,Mohamed Fakhir,BJ105503,57,High School,8 Avenue Al Qods,Casablanca,20220.0,Y,2,N,Mortgage
5191,A00007071,Hiba Barghoud,EE711793,28,High School,49 Boulevard Bernoussi,Marrakech,40000.0,N,3,N,Own
5192,A00000348,Omar Radi,X217799,29,High School,33 Hay Salam,Ben Ahmed,,Y,4,Y,Rent
5193,A00001257,Khaoula Skalli,AG555946,53,High School,40 Lotissement Al Massira,Rabat,11025.0,Y,6,Y,Own
5194,A00008787,Taha Banoune,HH280758,53,Bachelor,42 Hay Hassan II,Safi,46000.0,N,4,Y,Rent
5195,A00009314,Salma Skalli,R972440,49,College,36 Hay Centrale,El Hoceima,32000.0,N,7,Y,Mortgage
5196,A00005733,Fatima El Yousfi,JK944907,42,High School,25 Lotissement Mohammed V,Agadir,80000.0,Y,5,Y,Mortgage
5197,A00006609,Kawtar El Fassi,X579185,33,Masters,20 Boulevard Al Massira,Matarka,,Y,6,Y,Rent
5198,A00001960,Hajar Salhi,X769245,29,Bachelor,21 Avenue Centrale,Bni Gorfet,,N,6,Y,Rent
5199,A00005920,Aziza Fakhir,AB598654,50,,17 Residence El Fadl,Sale,11000.0,N,6,Y,Rent
5200,A00008379,Mohamed Bennani,X137755,38,High School,38 Residence Centrale,Tamraght,,N,5,Y,Mortgage
5201,A00002681,Hiba Bate,CC776759,32,High School,21 Hay Al Massira,Fes,30000.0,Y,7,Y,Own
5202,A00004009,Malak Alaoui,JA165125,56,Masters,23 Hay Salam,Guelmim,81000.0,Y,3,N,Rent
5203,A00004411,Zineb Barghoud,G907621,43,College,42 Boulevard Al Qods,Kenitra,14110.0,Y,3,Y,Rent
5204,A00008677,Hiba Farissi,JK720199,63,Bachelor,33 Lotissement Hassan II,Agadir,80000.0,N,2,Y,Own
5205,A00006561,Hajar Mansar,N313733,54,Bachelor,28 Avenue Al Houda,Essaouira,44000.0,Y,5,Y,Own
5206,A00001426,Fatima Benchikh,G814738,50,,33 Residence Mohammed V,Kenitra,14110.0,N,6,Y,Mortgage
5207,A00003237,Meryem Mansar,CC723955,56,High School,7 Lotissement Salam,Fes,30000.0,Y,3,Y,Mortgage
5208,A00000272,Noha Moufkir ,M330707,34,High School,15 Avenue Bernoussi,El Jadida,24010.0,Y,6,Y,Rent
5209,A00007884,Amine Bennani,X915888,26,Masters,10 Residence Hlioua,Ras El Ma,,N,7,Y,Rent
5210,A00006292,Youssef Benali,X631950,44,Bachelor,24 Hay Salam,Missour,,N,6,Y,Mortgage
5211,A00002193,Jamila Jamal,CC456794,55,High School,48 Lotissement Zerktouni,Fes,30000.0,Y,6,Y,Mortgage
5212,A00008750,Zineb El Yousfi,F730028,59,Bachelor,40 Rue Mohammed V,Oujda,60010.0,N,3,Y,Rent
5213,A00002898,Ahmed Tazi,BJ506302,25,Bachelor,29 Residence Al Massira,Casablanca,20220.0,Y,3,Y,Mortgage
5214,A00004238,Jamila Kibala,X754834,50,Bachelor,21 Hay Hlioua,Chichaoua,,Y,3,N,Own
5215,A00002680,Mohamed Jamal,X934545,52,Bachelor,11 Lotissement Salam,Khourubga,25000.0,Y,6,Y,Mortgage
5216,A00001459,Adam Bachri,AG117404,64,Masters,26 Boulevard Al Qods,Rabat,11025.0,Y,2,Y,Mortgage
5217,A00000049,Aya Amrani,AB801148,37,High School,38 Residence Hlioua,Sale,11000.0,Y,4,Y,Own
5218,A00003882,Aya Eddoughmi,AG617363,43,Bachelor,11 Residence Al Massira,Rabat,11025.0,N,7,Y,Mortgage
5219,A00004724,Aziza Mansar,X741287,41,Bachelor,22 Lotissement Salam,Imi n'Tanoute,,N,7,Y,Rent
5220,A00004810,Taha Bennani,AB238423,56,Bachelor,10 Boulevard Centrale,Sale,11000.0,Y,2,Y,Mortgage
5221,A00001941,Taha Kibala,X264858,63,High School,33 Boulevard Bernoussi,Amizmiz,,Y,5,N,Own
5222,A00001918,Rachida Ouazzani,BJ647165,52,High School,34 Boulevard Salam,Casablanca,20220.0,N,4,Y,Rent
5223,A00001959,Kawtar Mansour,G278782,29,High School,2 Hay Mohammed V,Kenitra,14110.0,Y,7,N,Rent
5224,A00001833,Salma El Yousfi,KB188783,41,Bachelor,39 Rue Al Houda,Tanger,90053.0,Y,3,Y,Own
5225,A00007704,Kawtar Benali,R600381,27,Bachelor,23 Rue Al Houda,El Hoceima,32000.0,N,4,Y,Mortgage
5226,A00006432,Hamza Skalli,AG811692,63,High School,41 Hay Al Qods,Rabat,11025.0,Y,7,Y,Rent
5227,A00001584,Fatima Bachri,M124855,39,Bachelor,29 Residence Centrale,El Jadida,24010.0,Y,6,Y,Rent
5228,A00007972,Kaoutar Amine,W322294,30,Bachelor,21 Boulevard Al Houda,Settat,26000.0,N,6,Y,Mortgage
5229,A00009145,Noha El Yousfi,X901256,29,MD,6 Avenue Mohammed V,Khenifra,,Y,2,Y,Mortgage
5230,A00003341,Khaoula Mansour,X613578,52,Bachelor,41 Hay Zerktouni,Zghanghan,,Y,4,Y,Rent
5231,A00002969,Aziza Mansour,EE874762,41,Masters,14 Rue Al Massira,Marrakech,40000.0,Y,7,Y,Rent
5232,A00001906,Fatima Ezzahra  Bachri,CC309428,58,,43 Hay Bernoussi,Fes,30000.0,N,4,Y,Mortgage
5233,A00002570,Yahya Alaoui,CC781443,53,Bachelor,41 Residence Hassan II,Fes,30000.0,Y,7,Y,Rent
5234,A00004619,Adam Berrada,X119674,56,College,36 Boulevard Hassan II,Haj Kaddour,,Y,2,Y,Rent
5235,A00005892,Youssef Eddoughmi,EE973348,27,High School,1 Boulevard El Fadl,Marrakech,40000.0,Y,3,Y,Rent
5236,A00003697,Fatima Mansour,CC661472,57,,41 Residence Al Houda,Fes,30000.0,Y,5,Y,Rent
5237,A00001640,Jamila El Yousfi,CC110334,55,Bachelor,48 Lotissement Centrale,Fes,30000.0,Y,5,Y,Mortgage
5238,A00003033,Aziza El Fassi,KB200631,38,High School,1 Residence Bernoussi,Tanger,90053.0,Y,3,Y,Mortgage
5239,A00007393,Othmane Berrada,G773412,45,Bachelor,20 Boulevard Salam,Kenitra,14110.0,N,6,Y,Rent
5240,A00008490,Ahmed Oufkir,G765179,39,Bachelor,44 Hay Centrale,Kenitra,14110.0,Y,2,Y,Own
5241,A00004830,Meryem El Idrissi,X190384,52,Bachelor,2 Lotissement Bernoussi,Tafraout,,Y,4,Y,Own
5242,A00005801,Hiba Metouali,KB414442,35,,16 Boulevard Hassan II,Tanger,90053.0,Y,2,Y,Own
5243,A00001509,Zineb Eddoughmi,G645374,28,,39 Rue Centrale,Kenitra,14110.0,Y,2,N,Own
5244,A00003994,Adam Bate,KB218044,52,Bachelor,48 Lotissement Hassan II,Tanger,90053.0,N,6,Y,Own
5245,A00004355,Yahya Banoune,L860335,37,High School,12 Boulevard Mohammed V,Tetouan,93000.0,N,5,Y,Mortgage
5246,A00007082,Hassan Moufkir ,AG964675,26,High School,21 Lotissement Mohammed V,Rabat,11025.0,Y,2,Y,Rent
5247,A00003252,Mohammed Amine Salhi,EE134121,59,Bachelor,38 Boulevard Bernoussi,Marrakech,40000.0,Y,5,Y,Own
5248,A00004673,Youssef Alaoui,X430166,42,Bachelor,4 Boulevard Al Houda,Imilchil,,Y,5,Y,Own
5249,A00001705,Youssef Moufkir ,AB336003,64,Bachelor,8 Rue Salam,Sale,11000.0,Y,2,Y,Rent
5250,A00004225,Youssef Salhi,X809197,25,Masters,41 Hay Bernoussi,Mechra Bel Ksiri,,Y,7,Y,Mortgage
5251,A00009064,Rania Salhi,DN156577,55,Bachelor,27 Boulevard Bernoussi,Meknes,50010.0,Y,4,Y,Own
5252,A00008160,Khaoula Eddoughmi,N382936,40,Bachelor,47 Boulevard Zerktouni,Essaouira,44000.0,Y,4,N,Mortgage
5253,A00005343,Hiba Tazi,JK600430,39,MD,7 Avenue Al Houda,Agadir,80000.0,Y,6,Y,Mortgage
5254,A00008571,Fatima Ezzahra  Kibala,BJ702797,48,College,47 Residence El Fadl,Casablanca,20220.0,Y,3,Y,Rent
5255,A00009464,Noha El Idrissi,AG447489,34,Bachelor,46 Hay El Fadl,Rabat,11025.0,Y,4,Y,Mortgage
5256,A00005304,Malak Salhi,DN859302,40,Bachelor,7 Lotissement Centrale,Meknes,50010.0,N,7,Y,Rent
5257,A00008226,Hiba Benali,EE239312,53,Bachelor,15 Avenue Hassan II,Marrakech,40000.0,Y,2,Y,Mortgage
5258,A00008797,Youssef Salhi,AG317943,45,MD,34 Lotissement Hassan II,Rabat,11025.0,N,3,N,Own
5259,A00009889,Hassan Alaoui,AG219035,49,,41 Rue Hlioua,Rabat,11025.0,Y,5,Y,Rent
5260,A00000706,Rachida Tazi,F472003,46,Bachelor,30 Avenue Zerktouni,Oujda,60010.0,Y,6,Y,Mortgage
5261,A00003387,Jamila Amine,X874988,40,High School,47 Rue El Fadl,Foum Jamaa,,Y,2,Y,Mortgage
5262,A00001404,Rania Salhi,JK544920,37,Masters,38 Avenue Centrale,Agadir,80000.0,Y,7,Y,Own
5263,A00003574,Fatima Benchikh,CB993353,35,,4 Hay Al Massira,Sefrou,31000.0,N,6,Y,Rent
5264,A00005249,Noha Lahlou,L762197,41,Bachelor,16 Residence Bernoussi,Tetouan,93000.0,Y,2,Y,Rent
5265,A00004513,Youssef Farissi,L988410,32,Masters,24 Avenue Mohammed V,Tetouan,93000.0,Y,6,Y,Rent
5266,A00009077,Hamza Alaoui,L716873,47,Bachelor,10 Boulevard Al Qods,Tetouan,93000.0,N,5,Y,Rent
5267,A00003728,Hassan Metouali,JK991728,59,Masters,39 Residence Centrale,Agadir,80000.0,Y,6,Y,Own
5268,A00007765,Hamza Jamal,X626228,54,Bachelor,5 Rue Al Houda,Mehdia,,Y,4,Y,Own
5269,A00007134,Kaoutar Amine,X442892,50,Bachelor,22 Lotissement Centrale,El Hajeb,,N,2,Y,Mortgage
5270,A00000088,Zineb Benali,X854365,37,Bachelor,2 Boulevard Al Qods,,,N,4,Y,Own
5271,A00003956,Hiba Berrada,X927190,25,Bachelor,16 Hay Hlioua,Tichla,,Y,6,Y,Rent
5272,A00008864,Hamza Bate,X157753,26,Masters,20 Rue Zerktouni,Waterbury Center,,Y,6,Y,Own
5273,A00006880,Yahya El Fassi,EE152212,59,Bachelor,2 Lotissement Mohammed V,Marrakech,40000.0,N,2,Y,Rent
5274,A00003881,Hamza Kibala,X745285,40,Bachelor,1 Rue Al Houda,Tata,,Y,4,N,Rent
5275,A00008085,Kawtar Benchikh,LA182185,55,High School,30 Boulevard Al Qods,Larache,92000.0,Y,7,Y,Own
5276,A00003674,Malak El Yousfi,DN876974,39,MD,9 Boulevard Hassan II,Meknes,50010.0,Y,2,Y,Mortgage
5277,A00004175,Othmane Kibala,X695954,51,High School,29 Residence Mohammed V,MideltDakhla,,Y,4,Y,Own
5278,A00005292,Mohamed El Idrissi,X729464,56,Bachelor,15 Rue Centrale,Khourubga,25000.0,Y,3,Y,Own
5279,A00003580,Kawtar Berrada,X962790,62,High School,5 Rue Al Houda,Mehdia,,Y,6,Y,Own
5280,A00000947,Kaoutar Tahiri,KB244918,28,Masters,12 Lotissement El Fadl,Tanger,90053.0,Y,7,Y,Mortgage
5281,A00002911,Aya Jamal,BJ390479,36,College,26 Hay Zerktouni,Casablanca,20220.0,Y,6,Y,Rent
5282,A00002116,Khaoula Bennani,X612698,35,Bachelor,26 Boulevard Al Massira,Kehf Nsour,,N,5,Y,Rent
5283,A00003993,Aziza Fadili,G663815,50,Bachelor,7 Hay Hassan II,Kenitra,14110.0,Y,4,Y,Mortgage
5284,A00001702,Aya Bachri,L250931,30,High School,41 Rue El Fadl,Tetouan,93000.0,Y,3,Y,Own
5285,A00005234,Kaoutar Jamal,X798460,29,Bachelor,16 Rue Hassan II,Tata,,Y,7,Y,Rent
5286,A00001295,Khadija Ouazzani,AB658444,31,MD,13 Hay Bernoussi,Sale,11000.0,N,5,Y,Own
5287,A00002582,Noha Tazi,X318874,27,Bachelor,49 Residence Al Houda,Senada,,Y,4,Y,Own
5288,A00006101,Omar Skalli,DN247504,46,High School,39 Lotissement Al Massira,Meknes,50010.0,Y,2,Y,Mortgage
5289,A00004050,Jamila Amrani,DN859019,31,High School,16 Rue El Fadl,Meknes,50010.0,Y,2,Y,Rent
5290,A00008508,Hamza Eddoughmi,JK652362,37,Bachelor,37 Hay Hassan II,Agadir,80000.0,Y,4,N,Mortgage
5291,A00009303,Amine El Idrissi,N963680,43,Bachelor,9 Boulevard Al Massira,Essaouira,44000.0,Y,4,Y,Rent
5292,A00003385,Taha Moufkir ,EE175601,57,MD,30 Lotissement Hassan II,Marrakech,40000.0,N,6,Y,Own
5293,A00008823,Rachida Farissi,X648596,63,High School,47 Hay Hlioua,Ameur,,Y,3,Y,Rent
5294,A00008825,Malak Moufkir ,HH383475,31,Masters,7 Residence Al Houda,Safi,46000.0,Y,2,Y,Mortgage
5295,A00006221,Meryem Benali,HH857038,28,Bachelor,18 Avenue Salam,Safi,46000.0,Y,3,Y,Own
5296,A00000132,Hiba Radi,AG817310,57,Masters,37 Rue Al Qods,Rabat,11025.0,Y,2,Y,Own
5297,A00004698,Mohammed Amine Tazi,M737979,42,High School,29 Residence Centrale,El Jadida,24010.0,Y,3,N,Rent
5298,A00005813,Khaoula Oufkir,X316819,41,Bachelor,20 Lotissement El Fadl,Had Kourt,,Y,6,Y,Own
5299,A00003638,Fatima Ezzahra  Farissi,L661680,58,MD,28 Avenue Al Houda,Tetouan,93000.0,Y,7,Y,Own
5300,A00003416,Aya Oufkir,G371317,30,Bachelor,3 Hay Centrale,Kenitra,14110.0,N,3,Y,Rent
5301,A00007387,Mohammed Amine El Yousfi,AG996477,42,Bachelor,25 Boulevard El Fadl,Rabat,11025.0,Y,6,Y,Own
5302,A00007095,Othmane Tahiri,BJ289257,53,PhD,6 Lotissement Bernoussi,Casablanca,20220.0,Y,5,Y,Own
5303,A00002795,Noha Radi,N933117,51,Masters,27 Hay Salam,Essaouira,44000.0,Y,5,Y,Rent
5304,A00004661,Othmane Bate,X599385,25,MD,36 Avenue Bernoussi,Zeghanghane,,N,4,Y,Own
5305,A00007143,Hajar Amrani,DA325936,30,Bachelor,29 Hay Salam,Azrou,53100.0,Y,7,Y,Mortgage
5306,A00005172,Fatima Mansar,AG108277,51,High School,36 Lotissement Centrale,Rabat,11025.0,Y,5,Y,Own
5307,A00003351,Mohamed Farissi,X180739,37,,1 Hay Mohammed V,Driouch,,Y,3,Y,Mortgage
5308,A00005728,Mohammed Amine Eddoughmi,X217978,53,Bachelor,9 Boulevard Al Houda,Ain Cheggag,,N,4,N,Mortgage
5309,A00004874,Hamza Benchikh,X601253,63,,36 Boulevard Al Massira,Sidi Rahal,,Y,7,Y,Rent
5310,A00003762,Adam Berrada,X812808,31,Bachelor,10 Hay Zerktouni,Ouezzane,,Y,3,Y,Mortgage
5311,A00004147,Ahmed Moufkir ,G582451,63,Bachelor,4 Avenue Al Houda,Kenitra,14110.0,N,5,Y,Rent
5312,A00003094,Ahmed Banoune,X556731,50,Bachelor,10 Rue Hassan II,Charf,,Y,2,Y,Rent
5313,A00002445,Zineb Fadili,X642279,39,Bachelor,14 Hay Hassan II,Jebha,,Y,7,Y,Rent
5314,A00004729,Rania Tazi,EE411743,48,College,4 Residence Bernoussi,Marrakech,40000.0,Y,3,Y,Rent
5315,A00003926,Aya Benchikh,X694648,36,College,30 Lotissement Zerktouni,Chbanat,,Y,3,Y,Own
5316,A00001348,Kawtar Bennani,R697517,27,Bachelor,18 Boulevard Al Qods,El Hoceima,32000.0,Y,2,Y,Rent
5317,A00007807,Adam Barghoud,X964762,30,College,49 Residence Salam,Mediouna,,Y,7,Y,Own
5318,A00009982,Kawtar Tazi,F832244,53,Masters,13 Hay El Fadl,Oujda,60010.0,N,4,Y,Mortgage
5319,A00001146,Khaoula Bachri,BJ625437,58,High School,21 Residence Al Massira,Casablanca,20220.0,N,3,Y,Mortgage
5320,A00000296,Adam Tahiri,X396476,49,,49 Boulevard Al Qods,Fquih Ben Salah,,Y,6,Y,Own
5321,A00001181,Fatima Ezzahra  El Fassi,EE771154,26,Bachelor,34 Hay Salam,Marrakech,40000.0,Y,6,Y,Mortgage
5322,A00005071,Khadija Tahiri,X846553,47,Bachelor,12 Lotissement Al Massira,Mhaya,,Y,7,Y,Rent
5323,A00006575,Aya Alaoui,WA828675,56,High School,16 Lotissement Al Houda,Berrechid,26100.0,N,4,Y,Mortgage
5324,A00001225,Khadija Oufkir,X359015,34,Bachelor,12 Boulevard Bernoussi,Bouizakarne,,Y,2,Y,Mortgage
5325,A00008913,Omar Amine,EE132452,55,High School,3 Rue Al Qods,Marrakech,40000.0,N,3,Y,Mortgage
5326,A00002181,Malak Berrada,CC699326,26,Bachelor,1 Boulevard Centrale,Fes,30000.0,N,3,Y,Mortgage
5327,A00005221,Omar Radi,AB592931,42,Bachelor,45 Boulevard Al Qods,Sale,11000.0,Y,6,Y,Mortgage
5328,A00001791,Kawtar Lahlou,L112972,58,Bachelor,29 Lotissement Mohammed V,Tetouan,93000.0,Y,2,Y,Mortgage
5329,A00005591,Kawtar El Idrissi,G578693,44,College,16 Boulevard Al Massira,Kenitra,14110.0,Y,2,Y,Own
5330,A00002603,Aziza Barghoud,AB589609,39,High School,45 Hay Al Qods,Sale,11000.0,Y,5,Y,Mortgage
5331,A00002550,Aya Salhi,DN726849,46,High School,39 Rue Salam,Meknes,50010.0,Y,2,Y,Own
5332,A00007478,Aziza Amine,BJ553959,31,Bachelor,18 Boulevard Al Houda,Casablanca,20220.0,N,5,Y,Rent
5333,A00005830,Meryem Alaoui,X665064,37,Bachelor,39 Rue Zerktouni,Imouzzer Kandar,,Y,6,Y,Rent
5334,A00000851,Kawtar Salhi,JK401604,28,Bachelor,20 Avenue El Fadl,Agadir,80000.0,Y,7,Y,Rent
5335,A00002808,Amine Ouazzani,L955766,35,College,36 Lotissement El Fadl,Tetouan,93000.0,Y,3,Y,Mortgage
5336,A00005601,Othmane Oufkir,X128959,27,Masters,32 Hay Hlioua,Ben Taieb,,N,5,Y,Rent
5337,A00009019,Meryem Alaoui,CC189383,43,Bachelor,20 Boulevard Bernoussi,Fes,30000.0,Y,7,Y,Mortgage
5338,A00009604,Meryem Tazi,KB950520,59,Bachelor,39 Hay Hassan II,Tanger,90053.0,Y,5,Y,Mortgage
5339,A00009670,Yahya Mansar,CC126375,33,Bachelor,19 Rue Zerktouni,Fes,30000.0,Y,4,Y,Own
5340,A00003234,Omar Barghoud,N944173,60,Bachelor,10 Boulevard Mohammed V,Essaouira,44000.0,N,5,Y,Rent
5341,A00002126,Amine El Fassi,KB471154,42,Bachelor,41 Rue Al Massira,Tanger,90053.0,Y,5,Y,Mortgage
